,Token_Score_Aged,Age,Date,Site,Author,Title,Post Text,Link,Tokens,Token_Map
999,0.12337901507213542,0.1799309737816559,2020-09-19,www.abstractsports.com,No author,Buffalo Bills vs Miami Dolphins - NFL Week 2,"SundaySeptember 20, 20201:00 PM ET
Miami, FloridaHard Rock Stadium
About the Bills
The Bills will aim for their 2nd win of the season as they prepa... <a href=""https://www.abstractsports.com/blog/posts/2020/september/buffalo-bills-vs-miami-dolphins-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/buffalo-bills-vs-miami-dolphins-nfl-week-2/,"['sundayseptember', '20', '2020100', 'miami', 'floridahard', 'rock', 'stadium', 'bills', 'bills', 'aim', '2nd', 'win', 'season', 'prepa', 'readingbuffalo', 'bills', 'miami', 'dolphins', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.999037149870882, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.999037149870882, 0.7457982732392452, 0.7457982732392452, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.8437322503724337, 0.3503241891983031, 0.3503241891983031, 0.7457982732392452, 0.622759133122966, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
1000,0.12247853125470855,0.17993097378160594,2020-09-19,www.abstractsports.com,No author,Minnesota Vikings vs Indianapolis Colts - NFL Week 2,"SundaySeptember 20, 20201:00 PM ET
Indianapolis, IndianaLucas Oil Stadium
About the Vikings
The Vikings need to solve the issues in their secondary... <a href=""https://www.abstractsports.com/blog/posts/2020/september/minnesota-vikings-vs-indianapolis-colts-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/minnesota-vikings-vs-indianapolis-colts-nfl-week-2/,"['sundayseptember', '20', '2020100', 'indianapolis', 'indianalucas', 'oil', 'stadium', 'vikings', 'vikings', 'solve', 'issues', 'secondary', 'readingminnesota', 'vikings', 'indianapolis', 'colts', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.999037149870882, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.999037149870882, 0.7457982732392452, 0.7457982732392452, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.7457982732392452, 0.622759133122966, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
996,0.11714362683430683,0.1799309737817988,2020-09-19,www.abstractsports.com,No author,Denver Broncos vs Pittsburgh Steelers - NFL Week 2,"SundaySeptember 20, 20201:00 PM ET
Pittsburgh, PennsylvaniaHeinz Field
About the Broncos
QB Drew Lock came close to winning his 1st game as a full-... <a href=""https://www.abstractsports.com/blog/posts/2020/september/denver-broncos-vs-pittsburgh-steelers-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/denver-broncos-vs-pittsburgh-steelers-nfl-week-2/,"['sundayseptember', '20', '2020100', 'pittsburgh', 'pennsylvaniaheinz', 'field', 'broncos', 'qb', 'drew', 'lock', 'close', 'winning', '1st', 'game', 'readingdenver', 'broncos', 'pittsburgh', 'steelers', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.999037149870882, 0.622759133122966, 0.3503241891983031, 0.9128484796560545, 0.622759133122966, 0.8437322503724337, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.622759133122966, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
998,0.11640294579794634,0.17993097378170608,2020-09-19,www.abstractsports.com,No author,San Francisco 49ers vs New York Jets - NFL Week 2,"SundaySeptember 20, 20201:00 PM ET
East Rutherford, New JerseyMet Life Stadium
About the 49ers
The 49ers lost a nail biter to the Arizona Cardinals... <a href=""https://www.abstractsports.com/blog/posts/2020/september/san-francisco-49ers-vs-new-york-jets-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/san-francisco-49ers-vs-new-york-jets-nfl-week-2/,"['sundayseptember', '20', '2020100', 'east', 'rutherford', 'jerseymet', 'life', 'stadium', '49ers', '49ers', 'lost', 'nail', 'biter', 'arizona', 'cardinals', 'readingsan', 'francisco', '49ers', 'york', 'jets', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.999037149870882, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.999037149870882, 0.7457982732392452, 0.7457982732392452, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.7457982732392452, 0.622759133122966, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
1007,0.1156982788419685,0.179930973781263,2020-09-19,www.abstractsports.com,No author,New England Patriots vs Seattle Seahawks - NFL Week 2,"SundaySeptember 20, 20208:20 PM ET
Seattle, WashingtonCenturyLink Field
About the Patriots
If QB Cam Newton continues to play as he did in Week 1 a... <a href=""https://www.abstractsports.com/blog/posts/2020/september/new-england-patriots-vs-seattle-seahawks-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/new-england-patriots-vs-seattle-seahawks-nfl-week-2/,"['sundayseptember', '20', '2020820', 'seattle', 'washingtoncenturylink', 'field', 'patriots', 'qb', 'cam', 'newton', 'continues', 'play', 'week', '1', 'readingnew', 'england', 'patriots', 'seattle', 'seahawks', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.3503241891983031, 0.622759133122966, 0.3503241891983031, 0.9128484796560545, 0.622759133122966, 0.8437322503724337, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.9999999980711374, 0.3503241891983031, 0.7457982732392452, 0.3503241891983031, 0.622759133122966, 0.622759133122966, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
994,0.11510691016874708,0.17993097378189893,2020-09-19,www.abstractsports.com,No author,Jacksonville Jaguars vs Tennessee Titals - NFL Week 2,"SundaySeptember 20, 20201:00 PM ET
Nashville, TennesseeNissan Stadium
About the Jaguars
QB Gardner Minshew showed why the Jags traded away QB Nick ... <a href=""https://www.abstractsports.com/blog/posts/2020/september/jacksonville-jaguars-vs-tennessee-titals-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/jacksonville-jaguars-vs-tennessee-titals-nfl-week-2/,"['sundayseptember', '20', '2020100', 'nashville', 'tennesseenissan', 'stadium', 'jaguars', 'qb', 'gardner', 'minshew', 'jags', 'traded', 'qb', 'nick', 'readingjacksonville', 'jaguars', 'tennessee', 'titals', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.999037149870882, 0.3503241891983031, 0.3503241891983031, 0.999037149870882, 0.622759133122966, 0.8437322503724337, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.8437322503724337, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
1002,0.11460436484174444,0.17993097378150602,2020-09-19,www.abstractsports.com,No author,Atlanta Falcons vs Dallas Cowboys - NFL Week 2,"SundaySeptember 20, 20201:00 PM ET
Arlington, TexasAT&amp;amp;T Stadium
About the Falcons
The Falcons didn’t have an answer for Russell Wilson as their... <a href=""https://www.abstractsports.com/blog/posts/2020/september/atlanta-falcons-vs-dallas-cowboys-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/atlanta-falcons-vs-dallas-cowboys-nfl-week-2/,"['sundayseptember', '20', '2020100', 'arlington', 'texasat', 'ampt', 'stadium', 'falcons', 'falcons', 'didnt', 'answer', 'russell', 'wilson', 'readingatlanta', 'falcons', 'dallas', 'cowboys', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.999037149870882, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.999037149870882, 0.7457982732392452, 0.7457982732392452, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.7457982732392452, 0.3503241891983031, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
995,0.11239050961252246,0.17993097378184886,2020-09-19,www.abstractsports.com,No author,Carolina Panthers vs Tamba Bay Buccaneers - NFL Week 2,"SundaySeptember 20, 20201:00 PM ET
Tampa, FloridaRaymond James Stadium
About the Panthers
After a questionable call from offensive coordinator Joe ... <a href=""https://www.abstractsports.com/blog/posts/2020/september/carolina-panthers-vs-tamba-bay-buccaneers-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/carolina-panthers-vs-tamba-bay-buccaneers-nfl-week-2/,"['sundayseptember', '20', '2020100', 'tampa', 'floridaraymond', 'james', 'stadium', 'panthers', 'questionable', 'offensive', 'coordinator', 'joe', 'readingcarolina', 'panthers', 'tamba', 'bay', 'buccaneers', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.999037149870882, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.999037149870882, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.3503241891983031, 0.7457982732392452, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
1009,0.1123794888044697,0.17993097378116296,2020-09-19,www.abstractsports.com,No author,New Orleans Saints vs Las Vegas Raiders - NFL Week 2,"Monday Night Football
September 21, 2020
Las Vegas, NevadaAllegiant Stadium
About the Saints
The Saints began the season with a victory at home ag... <a href=""https://www.abstractsports.com/blog/posts/2020/september/new-orleans-saints-vs-las-vegas-raiders-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/new-orleans-saints-vs-las-vegas-raiders-nfl-week-2/,"['night', 'football', 'september', '21', '2020', 'las', 'vegas', 'nevadaallegiant', 'stadium', 'saints', 'saints', 'began', 'season', 'victory', 'readingnew', 'orleans', 'saints', 'las', 'vegas', 'raiders', 'nfl', 'week', '2']","[0.3503241891983031, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.622759133122966, 0.3503241891983031, 0.999037149870882, 0.7457982732392452, 0.7457982732392452, 0.622759133122966, 0.8437322503724337, 0.3503241891983031, 0.7457982732392452, 0.3503241891983031, 0.7457982732392452, 0.622759133122966, 0.622759133122966, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
1005,0.11028872677640257,0.17993097378136302,2020-09-19,www.abstractsports.com,No author,Kansas City Chiefs vs Los Angeles Chargers - NFL Week 2,"SundaySeptember 20, 20204:25 PM ET
Los Angeles, CaliforniaSoFi Stadium
About the Chiefs
The defending Super Bowl champions began their title defens... <a href=""https://www.abstractsports.com/blog/posts/2020/september/kansas-city-chiefs-vs-los-angeles-chargers-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/kansas-city-chiefs-vs-los-angeles-chargers-nfl-week-2/,"['sundayseptember', '20', '2020425', 'angeles', 'californiasofi', 'stadium', 'chiefs', 'defending', 'super', 'bowl', 'champions', 'began', 'title', 'defens', 'readingkansas', 'city', 'chiefs', 'angeles', 'chargers', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.622759133122966, 0.7457982732392452, 0.3503241891983031, 0.999037149870882, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.7457982732392452, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
1008,0.10911602628929078,0.17993097378121292,2020-09-19,www.abstractsports.com,No author,NFL Week 2 Preview and Predictions for 2020-2021 Season,"<a href=""https://www.abstractsports.com/blog/posts/2020/september/nfl-week-2-preview-and-predictions-for-2020-2021-season/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/nfl-week-2-preview-and-predictions-for-2020-2021-season/,"['readingnfl', 'week', '2', 'preview', 'predictions', '20202021', 'season']","[0.3503241891983031, 0.9999999980711374, 0.9999998965341421, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.8437322503724337]"
1006,0.10809624891607074,0.17993097378131306,2020-09-19,www.abstractsports.com,No author,Baltimore Ravens vs Houston Texans - NFL Week 2,"SundaySeptember 20, 20204:25 PM ET
Houston, TexasNRG Stadium
About the Ravens
Reigning MVP Lamar Jackson had an impressive performance against thei... <a href=""https://www.abstractsports.com/blog/posts/2020/september/baltimore-ravens-vs-houston-texans-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/baltimore-ravens-vs-houston-texans-nfl-week-2/,"['sundayseptember', '20', '2020425', 'houston', 'texasnrg', 'stadium', 'ravens', 'reigning', 'mvp', 'lamar', 'jackson', 'impressive', 'performance', 'thei', 'readingbaltimore', 'ravens', 'houston', 'texans', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.622759133122966, 0.622759133122966, 0.3503241891983031, 0.999037149870882, 0.622759133122966, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.622759133122966, 0.3503241891983031, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
1004,0.09786946204835272,0.17993097378141298,2020-09-19,www.abstractsports.com,No author,Washington Football Team vs Arizona Cardinals - NFL Week 2,"SundaySeptember 20, 20204:05 PM ET
Glendale, ArizonaState Farm Arena
About Washington
Washington’s defense is the real deal. They got the job done ... <a href=""https://www.abstractsports.com/blog/posts/2020/september/washington-football-team-vs-arizona-cardinals-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/washington-football-team-vs-arizona-cardinals-nfl-week-2/,"['sundayseptember', '20', '2020405', 'glendale', 'arizonastate', 'farm', 'arena', 'washington', 'washingtons', 'defense', 'real', 'deal', 'job', 'readingwashington', 'football', 'team', 'arizona', 'cardinals', 'nfl', 'week', '2']","[0.9999965348777832, 0.9999965348777832, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.3503241891983031, 0.622759133122966, 0.3503241891983031, 0.622759133122966, 0.622759133122966, 0.9999993650578735, 0.9999999980711374, 0.9999998965341421]"
1010,0.08578366405667984,0.1780849740261765,2020-09-16,www.abstractsports.com,No author,Cincinnati Bengals vs Cleveland Browns - NFL Week 2,"Thursday Night Football
September 17, 2020
Cleveland, OhioFirstEnergy Stadium
About the Bengals
QB Joe Burrow played fairly well in his debut desp... <a href=""https://www.abstractsports.com/blog/posts/2020/september/cincinnati-bengals-vs-cleveland-browns-nfl-week-2/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/cincinnati-bengals-vs-cleveland-browns-nfl-week-2/,"['night', 'football', 'september', '17', '2020', 'cleveland', 'ohiofirstenergy', 'stadium', 'bengals', 'qb', 'joe', 'burrow', 'played', 'fairly', 'debut', 'desp', 'readingcincinnati', 'bengals', 'cleveland', 'browns', 'nfl', 'week', '2']","[0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.9989726405119341, 0.37280139446373073, 0.37280139446373073, 0.9989726405119341, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.9989726405119341, 0.9989726405119341, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073, 0.37280139446373073]"
1013,0.11155033311119365,0.17686096520771044,2020-09-14,www.abstractsports.com,No author,Pittsburgh Steelers vs New York Giants - NFL Week 1,"Monday Night Football
September 14, 2020
East Rutherford, New JerseyMet Life Stadium
About the Steelers
This season will be all about trying to ge... <a href=""https://www.abstractsports.com/blog/posts/2020/september/pittsburgh-steelers-vs-new-york-giants-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/pittsburgh-steelers-vs-new-york-giants-nfl-week-1/,"['night', 'football', 'september', '14', '2020', 'east', 'rutherford', 'jerseymet', 'life', 'stadium', 'steelers', 'season', 'readingpittsburgh', 'steelers', 'york', 'giants', 'nfl', 'week', '1']","[0.8713422111278186, 0.8713422111278186, 0.8713422111278186, 0.8713422111278186, 0.9794743412293211, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.8713422111278186, 0.8713422111278186, 0.245806252213571, 0.8713422111278186, 0.245806252213571, 0.245806252213571, 0.9794743412293211, 0.9794743412293211, 0.9794743412293211]"
1011,0.10452101507226332,0.17686096520780936,2020-09-14,www.abstractsports.com,No author,Tennessee Titans vs Denver Broncos - NFL Week 1,"Monday Night Football
September 14, 2020
Denver, ColoradoEmpower Field at Mile High
About the Titans
After falling one win short of a Super Bowl a... <a href=""https://www.abstractsports.com/blog/posts/2020/september/tennessee-titans-vs-denver-broncos-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/tennessee-titans-vs-denver-broncos-nfl-week-1/,"['night', 'football', 'september', '14', '2020', 'denver', 'coloradoempower', 'field', 'mile', 'high', 'titans', 'falling', 'win', 'short', 'super', 'bowl', 'readingtennessee', 'titans', 'denver', 'broncos', 'nfl', 'week', '1']","[0.8713422111278186, 0.8713422111278186, 0.8713422111278186, 0.8713422111278186, 0.9794743412293211, 0.8713422111278186, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.8713422111278186, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.8713422111278186, 0.8713422111278186, 0.245806252213571, 0.9794743412293211, 0.9794743412293211, 0.9794743412293211]"
1012,0.10226713282613889,0.17686096520775996,2020-09-14,www.abstractsports.com,No author,Las Vegas Raiders vs Carolina Panthers - Week 1 Recap,"First Quarter
To start the game, Carolina kicked to Las Vegas to begin the 2020 NFL season for both teams. Raiders failed to pick up a first down on ... <a href=""https://www.abstractsports.com/blog/posts/2020/september/las-vegas-raiders-vs-carolina-panthers-week-1-recap/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/las-vegas-raiders-vs-carolina-panthers-week-1-recap/,"['quarter', 'start', 'game', 'carolina', 'kicked', 'las', 'vegas', '2020', 'nfl', 'season', 'teams', 'raiders', 'failed', 'pick', 'readinglas', 'vegas', 'raiders', 'carolina', 'panthers', 'week', '1', 'recap']","[0.245806252213571, 0.245806252213571, 0.245806252213571, 0.8713422111278186, 0.245806252213571, 0.245806252213571, 0.8713422111278186, 0.9794743412293211, 0.9794743412293211, 0.8713422111278186, 0.245806252213571, 0.8713422111278186, 0.245806252213571, 0.245806252213571, 0.245806252213571, 0.8713422111278186, 0.8713422111278186, 0.8713422111278186, 0.245806252213571, 0.9794743412293211, 0.9794743412293211, 0.245806252213571]"
1015,0.11408033344655995,0.17564228713862196,2020-09-12,www.abstractsports.com,No author,Tampa Bay Buccaneers vs New Orleans Saints - NFL Week 1,"America’s Game of the Week
SundaySeptember 13, 20204:25 PM ET
New Orleans, LouisianaMercedes-Benz Superdome
About the Buccaneers
All eyes will be ... <a href=""https://www.abstractsports.com/blog/posts/2020/september/tampa-bay-buccaneers-vs-new-orleans-saints-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/tampa-bay-buccaneers-vs-new-orleans-saints-nfl-week-1/,"['americas', 'game', 'week', 'sundayseptember', '13', '2020425', 'orleans', 'louisianamercedesbenz', 'superdome', 'buccaneers', 'eyes', 'readingtampa', 'bay', 'buccaneers', 'orleans', 'saints', 'nfl', 'week', '1']","[0.2887680387517193, 0.2887680387517193, 0.9991397709769753, 0.9917201593591488, 0.9513421581877822, 0.8211291533727911, 0.8211291533727911, 0.2887680387517193, 0.2887680387517193, 0.8211291533727911, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.8211291533727911, 0.8211291533727911, 0.2887680387517193, 0.9917201593591488, 0.9991397709769753, 0.9917201593591488]"
1017,0.11200259290165317,0.17564228713853047,2020-09-12,www.abstractsports.com,No author,Dallas Cowboys vs Los Angeles Rams - NFL Week 1,"Sunday Night Football
SundaySeptember 13, 20208:20 PM ET
Inglewood, CaliforniaSoFi Stadium
About the Cowboys
QB Dak Prescott and the Cowboys faile... <a href=""https://www.abstractsports.com/blog/posts/2020/september/dallas-cowboys-vs-los-angeles-rams-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/dallas-cowboys-vs-los-angeles-rams-nfl-week-1/,"['night', 'football', 'sundayseptember', '13', '2020820', 'inglewood', 'californiasofi', 'stadium', 'cowboys', 'qb', 'dak', 'prescott', 'cowboys', 'faile', 'readingdallas', 'cowboys', 'angeles', 'rams', 'nfl', 'week', '1']","[0.2887680387517193, 0.2887680387517193, 0.9917201593591488, 0.9513421581877822, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.9513421581877822, 0.9513421581877822, 0.9513421581877822, 0.2887680387517193, 0.2887680387517193, 0.9513421581877822, 0.2887680387517193, 0.2887680387517193, 0.9513421581877822, 0.8211291533727911, 0.2887680387517193, 0.9917201593591488, 0.9991397709769753, 0.9917201593591488]"
1014,0.10775593923075773,0.17564228713867125,2020-09-12,www.abstractsports.com,No author,Los Angeles Chargers vs Cincinnati Bengals - NFL Week 1,"SundaySeptember 13, 20204:05 PM ET
Cincinnati, OhioPaul Brown Stadium
About the Chargers
The organization moved on from a long time QB Philip River... <a href=""https://www.abstractsports.com/blog/posts/2020/september/los-angeles-chargers-vs-cincinnati-bengals-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/los-angeles-chargers-vs-cincinnati-bengals-nfl-week-1/,"['sundayseptember', '13', '2020405', 'cincinnati', 'ohiopaul', 'brown', 'stadium', 'chargers', 'organization', 'moved', 'long', 'time', 'qb', 'philip', 'river', 'readinglos', 'angeles', 'chargers', 'cincinnati', 'bengals', 'nfl', 'week', '1']","[0.9917201593591488, 0.9513421581877822, 0.2887680387517193, 0.8211291533727911, 0.2887680387517193, 0.2887680387517193, 0.9513421581877822, 0.8211291533727911, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.9513421581877822, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.8211291533727911, 0.8211291533727911, 0.8211291533727911, 0.2887680387517193, 0.9917201593591488, 0.9991397709769753, 0.9917201593591488]"
1016,0.0965582019217827,0.17564228713857266,2020-09-12,www.abstractsports.com,No author,Arizona Cardinals vs San Francisco 49ers - NFL Week 1,"SundaySeptember 9, 20204:25 PM ET
Santa Clara, CaliforniaLevi’s Stadium
About the Cardinals
This should be the year QB Kyler Murray takes the leagu... <a href=""https://www.abstractsports.com/blog/posts/2020/september/arizona-cardinals-vs-san-francisco-49ers-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/arizona-cardinals-vs-san-francisco-49ers-nfl-week-1/,"['sundayseptember', '9', '2020425', 'santa', 'clara', 'californialevis', 'stadium', 'cardinals', 'year', 'qb', 'kyler', 'murray', 'takes', 'leagu', 'readingarizona', 'cardinals', 'san', 'francisco', '49ers', 'nfl', 'week', '1']","[0.9917201593591488, 0.2887680387517193, 0.8211291533727911, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.9513421581877822, 0.8211291533727911, 0.2887680387517193, 0.9513421581877822, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.8211291533727911, 0.2887680387517193, 0.2887680387517193, 0.2887680387517193, 0.9917201593591488, 0.9991397709769753, 0.9917201593591488]"
1022,0.12439420562398991,0.17503494828827693,2020-09-11,www.abstractsports.com,No author,Indianapolis Colts vs Jacksonville Jaguars - NFL Week 1,"SundaySeptember 13, 20201:00 PM ET
Jacksonville, FloridaTIAA Bank Stadium
About the Colts
The Colts signed QB Philip Rivers and hopes he will have ... <a href=""https://www.abstractsports.com/blog/posts/2020/september/indianapolis-colts-vs-jacksonville-jaguars-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/indianapolis-colts-vs-jacksonville-jaguars-nfl-week-1/,"['sundayseptember', '13', '2020100', 'jacksonville', 'floridatiaa', 'bank', 'stadium', 'colts', 'colts', 'signed', 'qb', 'philip', 'rivers', 'hopes', 'readingindianapolis', 'colts', 'jacksonville', 'jaguars', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.6735579966049671, 0.3351759652606552, 0.8125874423281074, 0.986118106953121, 0.8125874423281074, 0.8125874423281074, 0.3351759652606552, 0.9958341063387501, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.8125874423281074, 0.6735579966049671, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
1019,0.12234378230633666,0.17503494828842436,2020-09-11,www.abstractsports.com,No author,Miami Dolphins vs New England Patriots - NFL Week 1,"SundaySeptember 13, 20201:00 PM ET
Foxborough, MassachusettsGillette Stadium
About the Dolphins
QB Ryan Fitzpatrick will begin the season as the st... <a href=""https://www.abstractsports.com/blog/posts/2020/september/miami-dolphins-vs-new-england-patriots-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/miami-dolphins-vs-new-england-patriots-nfl-week-1/,"['sundayseptember', '13', '2020100', 'foxborough', 'massachusettsgillette', 'stadium', 'dolphins', 'qb', 'ryan', 'fitzpatrick', 'season', 'readingmiami', 'dolphins', 'england', 'patriots', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.3351759652606552, 0.3351759652606552, 0.986118106953121, 0.6735579966049671, 0.9958341063387501, 0.3351759652606552, 0.3351759652606552, 0.9074448774494723, 0.3351759652606552, 0.6735579966049671, 0.3351759652606552, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
1024,0.12038032644058459,0.17503494828818567,2020-09-11,www.abstractsports.com,No author,Chicago Bears vs Detroit Lions - NFL Week 1,"SundaySeptember 13, 20201:00 PM ET
Detroit, MichiganFord Field
About the Bears
What QB Mitchell Trubisky does this season will ultimately decide hi... <a href=""https://www.abstractsports.com/blog/posts/2020/september/chicago-bears-vs-detroit-lions-nfl-week-1/"">Continue reading</a>",https://www.abstractsports.com/blog/posts/2020/september/chicago-bears-vs-detroit-lions-nfl-week-1/,"['sundayseptember', '13', '2020100', 'detroit', 'michiganford', 'field', 'bears', 'qb', 'mitchell', 'trubisky', 'season', 'ultimately', 'decide', 'readingchicago', 'bears', 'detroit', 'lions', 'nfl', 'week', '1']","[0.9997790812445837, 0.9997790812445837, 0.9997790812445837, 0.6735579966049671, 0.3351759652606552, 0.8125874423281074, 0.6735579966049671, 0.9958341063387501, 0.3351759652606552, 0.3351759652606552, 0.9074448774494723, 0.3351759652606552, 0.3351759652606552, 0.3351759652606552, 0.6735579966049671, 0.6735579966049671, 0.3351759652606552, 0.9997790812445837, 0.9997790812445837, 0.9997790812445837]"
